Nom,Match_Date,Home_Team,Away_Team,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches,Successful_Dribbles,kpi_explosivity,Age
Aarón Escandell,2026-01-10,Real Oviedo,Real Betis,7.4,90,9720.0,18.0,108.0,0,0,0.0,0.0,26,39,0,0,0,0,7,48,0.0,1.85,30
Aarón Escandell,2026-01-17,Osasuna,Real Oviedo,6.4,90,9720.0,18.0,108.0,0,0,0.0,0.01,25,38,0,0,0,0,5,46,0.0,1.85,30
Aarón Escandell,2026-01-25,FC Barcelona,Real Oviedo,6.7,90,9720.0,18.0,108.0,0,0,0.0,0.0,15,26,1,0,0,0,12,44,0.0,1.85,30
Aarón Escandell,2026-01-31,Real Oviedo,Girona FC,7.1,90,9720.0,18.0,108.0,0,0,0.0,0.0,15,38,0,0,0,0,6,45,0.0,1.85,30
Aarón Escandell,2026-02-15,Real Oviedo,Athletic Club,6.0,90,9720.0,18.0,108.0,0,0,0.0,0.0,28,47,0,0,0,0,8,56,0.0,1.85,30
Aarón Escandell,2026-02-21,Real Sociedad,Real Oviedo,5.8,90,9720.0,18.0,108.0,0,0,0.0,0.01,18,36,0,0,0,0,9,47,0.0,1.85,30
Aarón Escandell,2026-02-28,Real Oviedo,Atlético Madrid,6.8,90,9720.0,18.0,108.0,0,0,0.0,0.0,26,35,0,0,0,0,4,37,0.0,1.85,30
Aarón Escandell,2026-03-04,Rayo Vallecano,Real Oviedo,6.3,90,9720.0,18.0,108.0,0,0,0.0,0.0,16,27,0,0,0,0,9,37,0.0,1.85,30
Aarón Escandell,2026-03-09,Espanyol,Real Oviedo,7.7,90,9720.0,18.0,108.0,0,0,0.0,0.0,27,43,0,0,0,0,8,56,0.0,1.85,30
Aarón Escandell,2026-03-14,Real Oviedo,Valencia,7.2,90,9720.0,18.0,108.0,0,0,0.0,0.0,21,34,0,0,0,0,11,45,0.0,1.85,30
Aarón Escandell,2026-03-21,Levante UD,Real Oviedo,6.4,90,9720.0,18.0,108.0,0,0,0.0,0.01,24,35,0,0,0,0,8,45,0.0,1.85,30
Aarón Escandell,2026-04-05,Real Oviedo,Sevilla,7.4,90,9720.0,18.0,108.0,0,0,0.0,0.0,23,31,0,0,0,0,14,42,0.0,1.85,30
Aarón Escandell,2026-04-12,Celta Vigo,Real Oviedo,8.2,90,9720.0,18.0,108.0,0,0,0.0,0.0,23,38,0,0,0,0,5,51,0.0,1.85,30
Aarón Escandell,2026-04-23,Real Oviedo,Villarreal,7.3,90,9720.0,18.0,108.0,0,0,0.0,0.0,17,29,0,0,0,0,7,36,0.0,1.85,30
Aarón Escandell,2026-04-26,Real Oviedo,Elche,7.0,90,9720.0,18.0,108.0,0,0,0.0,0.05,19,26,1,0,0,0,8,32,0.0,1.85,30
