Nom,Age,Match_Date,Home_Team,Away_Team,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches,Successful_Dribbles,kpi_explosivity
Sam Byram,32,2025-12-06,Leeds United,Liverpool,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0
Sam Byram,32,2025-12-14,Brentford,Leeds United,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0
Sam Byram,32,2025-12-20,Leeds United,Crystal Palace,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0
Sam Byram,32,2026-01-01,Liverpool,Leeds United,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0
Sam Byram,32,2026-01-04,Leeds United,Manchester United,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0
Sam Byram,32,2026-01-07,Newcastle United,Leeds United,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0
Sam Byram,32,2026-01-11,Derby County,Leeds United,6.7,8,864.0,2.0,108.0,0,0,0.0,0.0,2,2,0,0,0,0,0,5,0.0,2.31
Sam Byram,32,2026-01-17,Leeds United,Fulham,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0
Sam Byram,32,2026-01-26,Everton,Leeds United,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0
Sam Byram,32,2026-01-31,Leeds United,Arsenal,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0
Sam Byram,32,2026-02-10,Chelsea,Leeds United,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0
Sam Byram,32,2026-02-15,Birmingham City,Leeds United,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0
Sam Byram,32,2026-03-08,Leeds United,Norwich City,,3,324.0,1.0,108.0,0,0,0.0,0.0,0,0,0,0,0,0,0,2,0.0,3.09
Sam Byram,32,2026-04-05,West Ham United,Leeds United,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0
Sam Byram,32,2026-04-13,Manchester United,Leeds United,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0
Sam Byram,32,2026-05-01,Leeds United,Burnley,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,,
Sam Byram,32,2026-05-11,Tottenham Hotspur,Leeds United,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,,
