Nom,Match_Date,Home_Team,Away_Team,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches,Successful_Dribbles,kpi_explosivity
Callum Wilson,2026-01-17,Tottenham Hotspur,West Ham United,7.6,8,869.0,2.0,108.62,1,0,0.95,0.0,1,2,0,0,0,0,1,4,0,2.3
Callum Wilson,2026-01-24,West Ham United,Sunderland,6.6,20,2142.0,4.0,107.1,0,0,0.1,0.0,0,4,1,0,0,0,0,10,0,1.87
Callum Wilson,2026-01-31,Chelsea,West Ham United,6.3,14,1495.0,3.0,106.79,0,0,0.0,0.0,2,3,0,0,0,0,0,6,0,2.01
Callum Wilson,2026-02-07,Burnley,West Ham United,6.0,57,6069.0,11.0,106.47,0,0,0.0,0.0,6,7,0,0,0,0,1,17,0,1.81
Callum Wilson,2026-02-10,West Ham United,Manchester United,7.1,21,2268.0,4.0,108.0,0,0,0.4,0.01,5,5,0,0,0,0,2,9,0,1.76
Callum Wilson,2026-02-14,Burton Albion,West Ham United,6.2,105,11164.0,20.0,106.32,0,0,0.0,0.0,13,14,1,0,0,0,0,33,0,1.79
Callum Wilson,2026-02-21,West Ham United,Bournemouth,6.2,18,1932.0,3.0,107.33,0,0,1.03,0.13,2,4,2,0,0,0,0,10,0,1.55
Callum Wilson,2026-02-28,Liverpool,West Ham United,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0
Callum Wilson,2026-03-04,Fulham,West Ham United,5.9,60,6354.0,12.0,105.9,0,0,0.6,0.0,2,4,0,0,0,0,1,10,0,1.89
Callum Wilson,2026-03-09,West Ham United,Brentford,7.4,15,1604.0,3.0,106.93,0,0,0.0,0.0,4,4,1,0,0,0,0,7,0,1.87
Callum Wilson,2026-03-14,West Ham United,Manchester City,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0
Callum Wilson,2026-03-22,Aston Villa,West Ham United,6.3,45,4809.0,9.0,106.87,0,0,0.0,0.08,10,11,0,0,0,0,2,14,0,1.87
Callum Wilson,2026-04-10,West Ham United,Wolverhampton,6.5,8,878.0,2.0,109.75,0,0,0.0,0.0,2,4,0,0,0,0,1,6,0,2.28
Callum Wilson,2026-04-20,Crystal Palace,West Ham United,6.4,15,1592.0,3.0,106.13,0,0,0.0,0.0,1,2,0,0,0,0,0,4,0,1.88
Callum Wilson,2026-04-25,West Ham United,Everton,7.2,9,953.0,2.0,105.89,1,0,0.38,0.0,0,0,0,0,0,0,0,2,0,2.1
