Nom,Match_Date,Home_Team,Away_Team,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches,Successful_Dribbles,kpi_explosivity
Valentin Rongier,2026-01-03,Lille,Stade Rennais,7.0,90,9933.0,17.0,110.37,0,0,0.0,0.08,90,95,1,0,0,0,3,106,0,1.71
Valentin Rongier,2026-01-11,US Chantilly,Stade Rennais,7.7,90,10112.0,20.0,112.36,0,0,0.0,0.0,81,96,4,0,2,0,11,125,0,1.98
Valentin Rongier,2026-01-18,Stade Rennais,Le Havre,7.8,90,9878.0,17.0,109.76,0,0,0.03,0.31,55,63,4,0,0,0,8,78,0,1.72
Valentin Rongier,2026-01-24,Stade Rennais,Lorient,7.1,90,9870.0,17.0,109.67,0,0,0.08,0.52,68,76,2,0,0,0,4,88,0,1.72
Valentin Rongier,2026-02-03,Olympique de Marseille,Stade Rennais,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0
Valentin Rongier,2026-02-07,RC Lens,Stade Rennais,6.6,90,9823.0,22.0,109.14,0,0,0.01,0.03,46,54,0,0,3,0,4,77,0,2.24
Valentin Rongier,2026-02-13,Stade Rennais,Paris Saint-Germain,6.7,90,9731.0,17.0,108.12,0,0,0.0,0.02,41,44,1,0,0,0,4,55,0,1.75
Valentin Rongier,2026-02-22,Auxerre,Stade Rennais,6.7,90,9899.0,17.0,109.99,0,0,0.0,0.02,62,77,0,0,0,0,6,89,0,1.72
Valentin Rongier,2026-02-28,Stade Rennais,Toulouse,7.6,90,9966.0,22.0,110.73,0,0,0.0,0.17,70,78,1,0,3,0,6,105,0,2.21
Valentin Rongier,2026-03-08,Nice,Stade Rennais,8.6,90,10016.0,22.0,111.29,0,2,0.04,0.44,82,88,5,0,3,0,10,105,0,2.2
Valentin Rongier,2026-03-15,Stade Rennais,Lille,6.9,90,9920.0,24.0,110.22,0,0,0.0,0.09,67,75,2,0,5,0,7,91,0,2.42
Valentin Rongier,2026-03-22,Stade Rennais,Metz,8.7,90,9954.0,17.0,110.6,0,0,0.1,0.51,83,91,3,0,0,0,3,111,0,1.71
Valentin Rongier,2026-04-04,Stade Brestois,Stade Rennais,7.1,90,9832.0,19.0,109.24,0,0,0.0,0.07,63,69,0,0,1,0,4,79,0,1.93
Valentin Rongier,2026-04-11,Stade Rennais,Angers,7.6,90,9932.0,24.0,110.36,0,1,0.0,0.27,72,77,2,0,5,0,7,94,0,2.42
Valentin Rongier,2026-04-26,Stade Rennais,Nantes,8.1,90,9836.0,17.0,109.29,1,0,0.03,0.02,57,63,0,0,0,0,5,77,0,1.73
