Nom,Age,Match_Date,Home_Team,Away_Team,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches
Dani Olmo,28,2026-05-13,Deportivo Alavés,FC Barcelona,6.5,90,,,0.0,0,0,0.07,0.38,46,55,2,0,0,0,5,70
Dani Olmo,28,2026-05-10,FC Barcelona,Real Madrid,6.8,64,,,0.0,0,0,0.08,0.1,15,18,1,0,0,0,1,21
Dani Olmo,28,2026-05-02,Osasuna,FC Barcelona,5.8,62,,,0.0,0,0,0.26,0.05,27,32,1,0,0,0,1,40
Dani Olmo,28,2026-04-25,Getafe,FC Barcelona,6.8,90,,,0.0,0,0,0.3,0.04,38,44,0,0,0,0,3,56
Dani Olmo,28,2026-04-22,FC Barcelona,Celta Vigo,6.6,73,,,0.0,0,0,0.24,0.03,31,35,1,0,0,0,3,52
Dani Olmo,28,2026-04-14,Atlético Madrid,FC Barcelona,6.7,89,,,0.0,0,0,0.31,0.33,46,55,2,0,0,0,5,74
Dani Olmo,28,2026-04-11,FC Barcelona,Espanyol,6.8,16,,,0.0,0,0,0.0,0.01,8,9,0,0,0,0,1,12
Dani Olmo,28,2026-04-08,FC Barcelona,Atlético Madrid,7.3,90,,,0.0,0,0,0.12,0.07,51,58,1,0,3,0,8,78
Dani Olmo,28,2026-04-04,Atlético Madrid,FC Barcelona,6.9,90,,,0.0,0,0,0.06,0.4,34,39,4,0,0,0,1,54
Dani Olmo,28,2026-03-31,Spain,Egypt,6.5,45,,,0.0,0,0,0.0,0.0,28,32,1,0,0,0,4,39
Dani Olmo,28,2026-03-27,Spain,Serbia,6.8,45,,,0.0,0,0,0.0,0.0,19,21,0,0,0,0,1,26
Dani Olmo,28,2026-03-22,FC Barcelona,Rayo Vallecano,6.6,29,,,0.0,0,0,0.02,0.01,8,10,0,0,1,0,2,16
Dani Olmo,28,2026-03-18,FC Barcelona,Newcastle United,6.9,23,,,0.0,0,0,0.0,0.39,4,5,1,0,0,0,2,9
Dani Olmo,28,2026-03-15,FC Barcelona,Sevilla,8.1,90,,,0.0,1,0,0.51,0.19,49,56,1,0,1,0,9,74
Dani Olmo,28,2026-03-10,Newcastle United,FC Barcelona,7.0,20,,,0.0,0,0,0.0,0.0,14,15,0,0,0,0,0,20
