Nom,Match_Date,Home_Team,Away_Team,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches,Successful_Dribbles,kpi_explosivity
Tim Weah,2026-02-03,Olympique de Marseille,Stade Rennais,8.0,90,9832.0,17.0,109.24,0,0,0.0,0.0,44,48,1,0,0,0,6,73,0,1.73
Tim Weah,2026-02-08,Paris Saint-Germain,Olympique de Marseille,5.0,90,9626.0,17.0,106.96,0,0,0.13,0.01,25,28,1,0,0,0,1,39,0,1.77
Tim Weah,2026-02-14,Olympique de Marseille,RC Strasbourg,6.9,90,9710.0,19.0,107.89,0,0,0.05,0.02,28,34,0,0,1,0,2,56,0,1.96
Tim Weah,2026-02-20,Stade Brestois,Olympique de Marseille,6.8,90,10012.0,20.0,111.24,0,0,0.0,0.18,85,90,3,0,2,0,5,119,0,2.0
Tim Weah,2026-03-01,Olympique de Marseille,Olympique Lyonnais,6.7,84,9164.0,16.0,109.1,0,0,0.02,0.11,38,43,0,0,0,0,8,58,0,1.75
Tim Weah,2026-03-04,Olympique de Marseille,Toulouse,6.4,90,9811.0,20.0,109.01,0,0,0.0,0.0,38,47,2,0,2,0,6,68,0,2.04
Tim Weah,2026-03-07,Toulouse,Olympique de Marseille,7.0,90,9693.0,17.0,107.7,0,0,0.0,0.1,22,27,1,0,0,0,6,40,0,1.75
Tim Weah,2026-03-13,Olympique de Marseille,Auxerre,6.9,90,9748.0,19.0,108.31,0,0,0.03,0.05,28,33,1,0,1,0,4,59,0,1.95
Tim Weah,2026-03-22,Olympique de Marseille,Lille,6.4,90,9769.0,17.0,108.54,0,0,0.05,0.04,44,47,1,0,0,0,5,61,0,1.74
Tim Weah,2026-03-28,USA,Belgium,6.1,64,6854.0,14.0,107.09,0,0,0.0,0.0,12,15,2,0,1,0,1,29,0,2.04
Tim Weah,2026-04-01,USA,Portugal,6.5,67,7203.0,13.0,107.51,0,0,0.0,0.0,19,24,0,0,0,0,3,31,0,1.8
Tim Weah,2026-04-05,AS Monaco,Olympique de Marseille,6.7,89,9639.0,19.0,108.3,0,0,0.09,0.06,36,41,2,0,1,0,4,58,0,1.97
Tim Weah,2026-04-10,Olympique de Marseille,Metz,6.5,90,9639.0,17.0,107.1,0,0,0.0,0.01,21,29,0,0,0,0,1,42,0,1.76
Tim Weah,2026-04-18,Lorient,Olympique de Marseille,6.4,45,4935.0,13.0,109.67,0,0,0.02,0.02,20,25,0,0,3,0,4,38,0,2.63
Tim Weah,2026-04-26,Olympique de Marseille,Nice,7.8,90,9777.0,17.0,108.63,0,0,0.03,0.56,44,51,3,0,0,0,3,69,0,1.74
