Nom,Match_Date,Home_Team,Away_Team,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches,Successful_Dribbles,kpi_explosivity
Orri Steinn Óskarsson,2026-02-07,Real Sociedad,Elche,7.4,8,864.0,2.0,108.0,1,0,0.97,0.0,1,3,0,0,0,0,1,6,0,2.31
Orri Steinn Óskarsson,2026-02-11,Athletic Club,Real Sociedad,6.2,16,1728.0,3.0,108.0,0,0,0.0,0.0,5,7,0,0,0,0,0,15,0,1.74
Orri Steinn Óskarsson,2026-02-14,Real Madrid,Real Sociedad,6.2,30,3240.0,6.0,108.0,0,0,0.0,0.0,3,5,0,0,0,0,0,6,0,1.85
Orri Steinn Óskarsson,2026-02-21,Real Sociedad,Real Oviedo,8.7,37,3996.0,7.0,108.0,2,0,0.7,0.02,6,7,1,0,0,0,1,13,0,1.75
Orri Steinn Óskarsson,2026-03-04,Real Sociedad,Athletic Club,6.5,7,756.0,1.0,108.0,0,0,0.0,0.0,2,2,0,0,0,0,1,4,0,1.32
Orri Steinn Óskarsson,2026-03-07,Atlético Madrid,Real Sociedad,6.1,56,6048.0,11.0,108.0,0,0,0.0,0.0,5,7,0,0,0,0,0,10,0,1.82
Orri Steinn Óskarsson,2026-03-15,Real Sociedad,Osasuna,6.6,21,2268.0,4.0,108.0,0,0,0.05,0.0,4,6,0,0,0,0,2,10,0,1.76
Orri Steinn Óskarsson,2026-03-20,Villarreal,Real Sociedad,6.4,22,2376.0,4.0,108.0,0,0,0.0,0.0,2,3,0,0,0,0,1,4,0,1.68
Orri Steinn Óskarsson,2026-03-28,Canada,Iceland,8.6,68,7344.0,14.0,108.0,2,0,0.0,0.0,5,16,0,0,0,0,3,24,0,1.91
Orri Steinn Óskarsson,2026-04-04,Real Sociedad,Levante UD,6.3,10,1080.0,2.0,108.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1.85
Orri Steinn Óskarsson,2026-04-11,Real Sociedad,Deportivo Alavés,7.2,72,7776.0,14.0,108.0,1,0,0.72,0.02,11,14,0,0,0,0,1,22,0,1.8
Orri Steinn Óskarsson,2026-04-18,Atlético Madrid,Real Sociedad,5.6,42,4536.0,8.0,108.0,0,0,0.0,0.0,10,13,0,0,0,0,0,20,0,1.76
Orri Steinn Óskarsson,2026-04-22,Real Sociedad,Getafe,6.2,90,9720.0,18.0,108.0,0,0,0.29,0.01,5,11,0,0,0,0,0,22,0,1.85
Orri Steinn Óskarsson,2026-04-26,Rayo Vallecano,Real Sociedad,7.2,67,7236.0,13.0,108.0,1,0,0.19,0.01,7,9,1,0,0,0,0,15,0,1.8
