Nom,Match_Date,Home_Team,Away_Team,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches
Stanis Idumbo Muzambo,2026-01-28,AS Monaco,Juventus,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0
Stanis Idumbo Muzambo,2026-01-31,AS Monaco,Stade Rennais,7.9,9,,,0.0,1,0,0.14,0.12,2,2,0,0,0,0,0,3
Stanis Idumbo Muzambo,2026-02-05,RC Strasbourg,AS Monaco,6.2,17,,,0.0,0,0,0.0,0.0,12,12,0,0,0,0,4,19
Stanis Idumbo Muzambo,2026-02-08,Nice,AS Monaco,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0
Stanis Idumbo Muzambo,2026-02-10,Wolverhampton U21,AS Monaco U21,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0
Stanis Idumbo Muzambo,2026-02-17,AS Monaco,Paris Saint-Germain,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0
Stanis Idumbo Muzambo,2026-02-21,RC Lens,AS Monaco,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0
Stanis Idumbo Muzambo,2026-02-25,Paris Saint-Germain,AS Monaco,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0
Stanis Idumbo Muzambo,2026-02-28,AS Monaco,Angers,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0
Stanis Idumbo Muzambo,2026-03-14,AS Monaco,Stade Brestois,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0
Stanis Idumbo Muzambo,2026-03-22,Olympique Lyonnais,AS Monaco,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0
Stanis Idumbo Muzambo,2026-03-27,Belgium U21,Austria U21,6.3,9,,,0.0,0,0,0.0,0.0,5,6,0,0,0,0,2,12
Stanis Idumbo Muzambo,2026-03-30,Netherlands U21,Belgium U21,6.6,59,,,0.0,0,0,0.0,0.0,28,32,0,0,0,0,2,39
Stanis Idumbo Muzambo,2026-04-05,AS Monaco,Olympique de Marseille,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0
Stanis Idumbo Muzambo,2026-04-10,Paris FC,AS Monaco,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0
