Nom,Match_Date,Home_Team,Away_Team,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches,Successful_Dribbles,kpi_explosivity
Habib Diarra,2026-02-02,Sunderland,Burnley,8.2,79,8538.0,17.0,108.08,1,0,0.43,0.14,30,35,1,0,1,0,3,49,0,1.99
Habib Diarra,2026-02-07,Arsenal,Sunderland,6.8,90,9651.0,17.0,107.23,0,0,0.04,0.02,26,31,0,0,0,0,2,42,0,1.76
Habib Diarra,2026-02-11,Sunderland,Liverpool,6.9,89,9563.0,17.0,107.45,0,0,0.0,0.15,28,29,0,0,0,0,3,43,0,1.78
Habib Diarra,2026-02-15,Oxford United,Sunderland,6.9,64,6842.0,12.0,106.91,1,0,0.0,0.0,11,11,0,0,0,0,2,23,0,1.75
Habib Diarra,2026-02-22,Sunderland,Fulham,6.4,71,7610.0,14.0,107.18,0,0,0.03,0.0,13,20,0,0,0,0,3,28,0,1.84
Habib Diarra,2026-02-28,Bournemouth,Sunderland,6.0,90,9656.0,17.0,107.29,0,0,0.28,0.01,13,21,0,0,0,0,2,43,0,1.76
Habib Diarra,2026-03-03,Leeds United,Sunderland,7.6,90,9576.0,17.0,106.4,1,0,0.79,0.0,6,10,0,0,0,0,3,21,0,1.78
Habib Diarra,2026-03-08,Port Vale,Sunderland,6.5,90,9718.0,17.0,107.98,0,0,0.0,0.0,30,36,1,0,0,0,5,49,0,1.75
Habib Diarra,2026-03-14,Sunderland,Brighton & Hove Albion,6.1,90,9622.0,17.0,106.91,0,0,0.02,0.09,18,23,0,0,0,0,1,38,0,1.77
Habib Diarra,2026-03-22,Newcastle United,Sunderland,6.7,85,9059.0,16.0,106.58,0,0,0.24,0.02,12,15,0,0,0,0,2,26,0,1.77
Habib Diarra,2026-03-28,Senegal,Peru,6.7,23,2574.0,4.0,111.91,0,0,0.0,0.0,20,21,0,0,0,0,5,23,0,1.55
Habib Diarra,2026-04-12,Sunderland,Tottenham Hotspur,7.1,90,9635.0,17.0,107.06,0,0,0.04,0.03,23,28,2,0,0,0,2,38,0,1.76
Habib Diarra,2026-04-19,Aston Villa,Sunderland,6.5,90,9756.0,19.0,108.4,0,0,0.65,0.07,33,40,1,0,1,0,6,55,0,1.95
Habib Diarra,2026-04-24,Sunderland,Nottingham Forest,6.1,65,7022.0,12.0,108.03,0,0,0.0,0.03,19,21,0,0,0,0,5,32,0,1.71
