Nom,Match_Date,Home_Team,Away_Team,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches,Successful_Dribbles,kpi_explosivity
Morgan Sanson,2026-01-25,Nantes,Nice,6.8,89,9559.0,19.0,107.4,0,1,0.0,0.11,17,24,1,0,1,0,5,36,0,1.99
Morgan Sanson,2026-02-01,Nice,Stade Brestois,6.6,90,9727.0,19.0,108.08,0,0,0.03,0.04,31,38,0,0,1,0,3,57,0,1.95
Morgan Sanson,2026-02-04,Nice,Montpellier,7.0,45,4947.0,9.0,109.93,0,0,0.0,0.0,23,30,1,0,0,0,4,41,0,1.82
Morgan Sanson,2026-02-08,Nice,AS Monaco,7.4,84,9209.0,22.0,109.63,0,0,0.02,0.03,32,34,2,0,4,0,13,54,0,2.39
Morgan Sanson,2026-02-15,Olympique Lyonnais,Nice,6.4,83,9000.0,17.0,108.43,0,0,0.0,0.01,32,39,0,0,1,0,5,53,0,1.89
Morgan Sanson,2026-02-22,Nice,Lorient,6.7,90,9689.0,19.0,107.66,0,0,0.0,0.0,30,36,1,0,1,0,3,48,0,1.96
Morgan Sanson,2026-03-01,Paris FC,Nice,6.8,90,9752.0,19.0,108.36,0,0,0.04,0.07,42,47,0,0,1,0,4,60,0,1.95
Morgan Sanson,2026-03-04,Lorient,Nice,7.3,90,9815.0,20.0,109.06,0,0,0.0,0.0,40,43,1,0,2,0,7,66,0,2.04
Morgan Sanson,2026-03-08,Nice,Stade Rennais,6.3,90,9651.0,19.0,107.23,0,0,0.5,0.01,15,21,0,0,1,0,3,39,0,1.97
Morgan Sanson,2026-03-14,Angers,Nice,7.6,85,9235.0,19.0,108.65,0,0,0.07,0.25,36,40,1,0,2,0,4,62,0,2.06
Morgan Sanson,2026-03-21,Nice,Paris Saint-Germain,5.7,90,9593.0,17.0,106.59,0,0,0.09,0.01,15,15,0,0,0,0,1,31,0,1.77
Morgan Sanson,2026-04-04,RC Strasbourg,Nice,7.1,64,7022.0,17.0,109.72,0,0,0.0,0.01,26,32,0,0,3,0,8,48,0,2.42
Morgan Sanson,2026-04-12,Nice,Le Havre,6.9,90,9781.0,23.0,108.68,0,0,0.02,0.02,28,35,1,0,4,0,6,61,0,2.35
Morgan Sanson,2026-04-22,RC Strasbourg,Nice,6.4,73,7883.0,15.0,107.99,0,0,0.0,0.0,11,16,1,0,1,0,7,31,0,1.9
Morgan Sanson,2026-04-26,Olympique de Marseille,Nice,6.1,45,4842.0,9.0,107.6,0,0,0.04,0.0,6,9,0,0,0,0,2,22,0,1.86
