Nom,Match_Date,Home_Team,Away_Team,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches,Successful_Dribbles,kpi_explosivity
Maxime Lopez,2025-11-07,Paris FC,Stade Rennais,6.6,90,9903.0,19.0,110.03,0,0,0.0,0.14,58,73,3,0,1,0,5,93,0,1.92
Maxime Lopez,2025-12-07,Le Havre,Paris FC,7.1,90,9849.0,19.0,109.43,0,0,0.0,0.21,64,75,4,0,1,0,4,83,0,1.93
Maxime Lopez,2025-12-13,Paris FC,Toulouse,7.1,90,9983.0,17.0,110.92,0,0,0.0,0.07,96,103,0,0,0,0,5,112,0,1.7
Maxime Lopez,2026-01-04,Paris Saint-Germain,Paris FC,6.4,90,9752.0,17.0,108.36,0,0,0.0,0.02,41,49,0,0,0,0,3,63,0,1.74
Maxime Lopez,2026-01-12,Paris Saint-Germain,Paris FC,6.9,90,9785.0,19.0,108.72,0,0,0.0,0.0,39,44,0,0,1,0,9,53,0,1.94
Maxime Lopez,2026-01-18,Nantes,Paris FC,6.4,90,9908.0,19.0,110.09,0,0,0.06,0.03,76,84,0,0,1,0,3,100,0,1.92
Maxime Lopez,2026-01-25,Paris FC,Angers,7.4,30,3330.0,6.0,111.0,0,0,0.0,0.26,32,33,2,0,0,0,1,40,0,1.8
Maxime Lopez,2026-01-31,Paris FC,Olympique de Marseille,6.4,45,4994.0,10.0,110.98,0,0,0.0,0.08,43,51,0,0,1,0,2,58,0,2.0
Maxime Lopez,2026-02-08,Auxerre,Paris FC,6.6,90,9819.0,17.0,109.1,0,0,0.0,0.05,66,72,1,0,0,0,2,82,0,1.73
Maxime Lopez,2026-02-14,Paris FC,RC Lens,6.7,81,8958.0,16.0,110.59,0,0,0.01,0.05,79,94,0,0,0,0,3,99,0,1.79
Maxime Lopez,2026-03-15,RC Strasbourg,Paris FC,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0
Maxime Lopez,2026-03-22,Paris FC,Le Havre,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0
Maxime Lopez,2026-04-05,Lorient,Paris FC,6.7,71,7703.0,14.0,108.49,0,0,0.0,0.32,44,45,1,0,0,0,2,53,0,1.82
Maxime Lopez,2026-04-10,Paris FC,AS Monaco,6.7,65,7085.0,14.0,109.0,0,0,0.75,0.04,33,36,1,0,1,0,5,47,0,1.98
Maxime Lopez,2026-04-26,Paris FC,Lille,6.6,45,4888.0,10.0,108.62,0,0,0.0,0.03,16,21,1,0,1,0,3,30,0,2.05
