Nom,Age,Match_Date,Home_Team,Away_Team,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches,Successful_Dribbles,kpi_explosivity
Marius Broholm,21,2025-12-11,BSC Young Boys,Lille,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0
Marius Broholm,21,2025-12-14,Auxerre,Lille,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0
Marius Broholm,21,2025-12-20,US Lusitanos Saint-Maur,Lille,7.7,13,1404.0,3.0,108.0,1,0,0.0,0.0,6,7,1,0,0,0,2,13,0.0,2.14
Marius Broholm,21,2026-01-03,Lille,Stade Rennais,6.6,70,7560.0,14.0,108.0,0,0,0.0,0.05,21,24,2,0,1,0,8,39,0.0,1.85
Marius Broholm,21,2026-01-11,Lille,Olympique Lyonnais,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0
Marius Broholm,21,2026-01-16,Paris Saint-Germain,Lille,6.1,13,1404.0,3.0,108.0,0,0,0.0,0.14,7,7,1,0,0,0,1,11,0.0,2.14
Marius Broholm,21,2026-01-22,Celta Vigo,Lille,6.7,87,9396.0,17.0,108.0,0,0,0.03,0.15,47,52,2,0,0,0,4,68,0.0,1.81
Marius Broholm,21,2026-01-25,Lille,RC Strasbourg,6.7,8,864.0,2.0,108.0,0,0,0.0,0.01,1,2,1,0,0,0,0,3,0.0,2.31
Marius Broholm,21,2026-01-29,Lille,SC Freiburg,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0
Marius Broholm,21,2026-02-01,Olympique Lyonnais,Lille,6.3,22,2376.0,4.0,108.0,0,0,0.0,0.01,6,9,0,0,1,0,1,20,0.0,1.68
Marius Broholm,21,2026-02-14,Lille,Stade Brestois,6.8,16,1728.0,3.0,108.0,0,0,0.0,0.05,4,7,1,0,0,0,1,16,0.0,1.74
Marius Broholm,21,2026-03-15,Stade Rennais,Lille,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0
Marius Broholm,21,2026-03-22,Olympique de Marseille,Lille,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0
Marius Broholm,21,2026-03-27,Norway U21,Netherlands U21,6.6,71,,,0.0,0,0,0.0,0.0,24,26,0,0,0,0,2,38,,
Marius Broholm,21,2026-03-31,Slovenia U21,Norway U21,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,,
