Nom,Match_Date,Home_Team,Away_Team,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches,Successful_Dribbles,kpi_explosivity
Kiko Femenía,2026-01-02,Rayo Vallecano,Getafe,6.7,90,9697.0,17.0,107.74,0,0,0.0,0.26,24,28,2,0,0,0,6,41,0,1.75
Kiko Femenía,2026-01-09,Getafe,Real Sociedad,6.8,90,9861.0,20.0,109.57,0,0,0.0,0.03,35,43,1,0,2,0,10,68,0,2.03
Kiko Femenía,2026-01-18,Getafe,Valencia,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0
Kiko Femenía,2026-01-26,Girona FC,Getafe,7.1,90,9722.0,17.0,108.02,0,0,0.0,0.02,21,28,0,0,0,0,6,47,0,1.75
Kiko Femenía,2026-02-01,Getafe,Celta Vigo,6.7,89,9647.0,17.0,108.39,0,0,0.0,0.02,30,41,2,0,0,0,4,60,0,1.76
Kiko Femenía,2026-02-08,Deportivo Alavés,Getafe,7.0,89,9563.0,21.0,107.45,0,0,0.06,0.19,18,23,0,0,3,0,1,49,0,2.2
Kiko Femenía,2026-02-14,Getafe,Villarreal,6.2,86,9332.0,21.0,108.51,0,0,0.0,0.01,28,32,0,0,3,0,3,63,0,2.25
Kiko Femenía,2026-02-22,Getafe,Sevilla,6.6,90,9685.0,17.0,107.61,0,0,0.0,0.09,11,15,2,0,0,0,5,41,0,1.76
Kiko Femenía,2026-03-02,Real Madrid,Getafe,6.2,58,6203.0,14.0,106.95,0,0,0.13,0.0,6,9,0,0,2,0,3,18,0,2.26
Kiko Femenía,2026-03-08,Getafe,Real Betis,6.6,77,8211.0,15.0,106.64,1,0,0.11,0.01,9,13,0,0,0,0,2,24,0,1.83
Kiko Femenía,2026-03-14,Atlético Madrid,Getafe,5.6,45,4880.0,10.0,108.44,0,0,0.0,0.0,9,16,0,0,1,0,4,25,0,2.05
Kiko Femenía,2026-03-21,Espanyol,Getafe,6.5,90,9576.0,17.0,106.4,0,0,0.33,0.24,12,16,1,0,0,0,1,27,0,1.78
Kiko Femenía,2026-04-13,Levante UD,Getafe,6.4,86,9202.0,18.0,107.0,0,0,0.0,0.12,13,19,1,0,1,0,2,35,0,1.96
Kiko Femenía,2026-04-22,Real Sociedad,Getafe,6.7,80,8572.0,15.0,107.15,0,0,0.0,0.03,12,15,0,0,0,0,5,26,0,1.75
Kiko Femenía,2026-04-25,Getafe,FC Barcelona,6.2,45,4821.0,11.0,107.13,0,0,0.0,0.0,10,12,0,0,2,0,2,17,0,2.28
