Nom,Match_Date,Home_Team,Away_Team,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches,Successful_Dribbles,kpi_explosivity,Age
Mohammed Salisu,2025-10-22,AS Monaco,Tottenham Hotspur,8.0,90,9720.0,18.0,108.0,0,0,0.04,0.01,40,45,0,0,2,0,2,59,0,1.85,27
Mohammed Salisu,2025-10-25,AS Monaco,Toulouse,8.5,90,9720.0,18.0,108.0,1,0,0.33,0.0,54,64,0,0,2,0,0,88,0,1.85,27
Mohammed Salisu,2025-10-29,Nantes,AS Monaco,6.4,90,9720.0,18.0,108.0,0,0,0.0,0.07,43,49,1,0,0,0,5,65,0,1.85,27
Mohammed Salisu,2025-11-01,AS Monaco,Paris FC,7.3,90,9720.0,18.0,108.0,0,0,0.0,0.02,72,80,0,0,4,0,1,89,0,1.85,27
Mohammed Salisu,2025-11-04,Bodø/Glimt,AS Monaco,7.1,90,9720.0,18.0,108.0,0,0,0.0,0.01,36,39,0,0,1,0,4,47,0,1.85,27
Mohammed Salisu,2025-11-08,AS Monaco,RC Lens,6.7,90,9720.0,18.0,108.0,0,0,0.11,0.0,45,52,0,0,5,0,4,75,0,1.85,27
Mohammed Salisu,2025-11-14,Japan,Ghana,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,27
Mohammed Salisu,2025-11-22,Stade Rennais,AS Monaco,6.5,90,9720.0,18.0,108.0,0,0,0.0,0.01,69,80,1,0,1,0,6,91,0,1.85,27
Mohammed Salisu,2025-11-26,Pafos FC,AS Monaco,7.3,90,9720.0,18.0,108.0,0,0,0.0,0.01,54,59,0,0,0,0,2,76,0,1.85,27
Mohammed Salisu,2025-11-29,AS Monaco,Paris Saint-Germain,7.4,90,9720.0,18.0,108.0,0,0,0.15,0.01,43,48,0,0,1,0,5,65,0,1.85,27
Mohammed Salisu,2025-12-05,Stade Brestois,AS Monaco,6.8,90,9720.0,18.0,108.0,0,0,0.0,0.01,47,63,0,0,1,0,4,86,0,1.85,27
Mohammed Salisu,2025-12-09,AS Monaco,Galatasaray,8.0,90,9720.0,18.0,108.0,0,0,0.0,0.37,22,29,1,0,0,0,1,41,0,1.85,27
Mohammed Salisu,2025-12-14,Olympique de Marseille,AS Monaco,6.7,90,9720.0,18.0,108.0,0,0,0.12,0.01,26,30,0,0,1,0,4,44,0,1.85,27
Mohammed Salisu,2025-12-21,Auxerre,AS Monaco,7.2,90,9720.0,18.0,108.0,0,0,0.0,0.0,61,73,1,0,1,0,9,81,0,1.85,27
Mohammed Salisu,2026-01-03,AS Monaco,Olympique Lyonnais,6.1,90,9720.0,18.0,108.0,0,0,0.0,0.0,44,53,0,0,0,0,3,61,0,1.85,27
