Nom,Match_Date,Home_Team,Away_Team,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches,Successful_Dribbles,kpi_explosivity,Age
Jair,2025-12-03,Wolverhampton,Nottingham Forest,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,21
Jair,2025-12-06,Everton,Nottingham Forest,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,21
Jair,2026-01-09,Wrexham,Nottingham Forest,6.6,120,12960.0,24.0,108.0,0,0,0.0,0.0,63,74,0,0,1,0,4,91,0,1.85,21
Jair,2026-02-06,Leeds United,Nottingham Forest,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,21
Jair,2026-02-11,Nottingham Forest,Wolverhampton,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,21
Jair,2026-02-19,Fenerbahçe,Nottingham Forest,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,21
Jair,2026-02-22,Nottingham Forest,Liverpool,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,21
Jair,2026-02-26,Nottingham Forest,Fenerbahçe,6.2,90,9720.0,18.0,108.0,0,0,0.21,0.0,51,55,0,0,2,0,4,76,0,1.85,21
Jair,2026-03-01,Brighton & Hove Albion,Nottingham Forest,6.8,34,3672.0,7.0,108.0,0,0,0.16,0.0,15,21,0,0,1,0,1,28,0,1.91,21
Jair,2026-03-04,Manchester City,Nottingham Forest,6.1,90,9720.0,18.0,108.0,0,0,0.0,0.0,24,32,0,0,0,0,1,40,0,1.85,21
Jair,2026-03-12,Nottingham Forest,FC Midtjylland,6.6,9,972.0,2.0,108.0,0,0,0.0,0.0,0,2,0,0,0,0,0,2,0,2.06,21
Jair,2026-04-16,Nottingham Forest,FC Porto,7.3,90,9720.0,18.0,108.0,0,0,0.0,0.08,39,43,1,0,0,0,2,54,0,1.85,21
Jair,2026-04-19,Nottingham Forest,Burnley,6.7,48,5184.0,10.0,108.0,0,0,0.0,0.0,26,30,0,0,0,0,1,39,0,1.93,21
Jair,2026-04-24,Sunderland,Nottingham Forest,6.9,50,5400.0,10.0,108.0,0,0,0.0,0.0,10,14,0,0,0,0,0,21,0,1.85,21
