Nom,Match_Date,Home_Team,Away_Team,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches,Successful_Dribbles,kpi_explosivity,Age
Lorenzo Lucca,2026-01-07,Napoli,Hellas Verona,6.6,14,1512.0,3.0,108.0,0,0,0.02,0.0,1,2,0,0,0,0,1,5,0,1.98,25
Lorenzo Lucca,2026-01-11,Inter,Napoli,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,25
Lorenzo Lucca,2026-01-14,Napoli,Parma,,1,108.0,0.0,108.0,0,0,0.05,0.0,0,1,0,0,0,0,0,2,0,0.0,25
Lorenzo Lucca,2026-01-17,Napoli,Sassuolo,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,25
Lorenzo Lucca,2026-01-20,FC København,Napoli,6.3,10,1080.0,2.0,108.0,0,0,0.16,0.0,1,1,2,0,0,0,1,7,0,1.85,25
Lorenzo Lucca,2026-02-01,Nottingham Forest,Crystal Palace,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,25
Lorenzo Lucca,2026-02-06,Leeds United,Nottingham Forest,7.4,36,3888.0,7.0,108.0,1,0,0.16,0.0,1,4,0,0,0,0,0,10,0,1.8,25
Lorenzo Lucca,2026-02-11,Nottingham Forest,Wolverhampton,6.3,71,7668.0,14.0,108.0,0,0,0.56,0.0,2,3,0,0,0,0,1,11,0,1.83,25
Lorenzo Lucca,2026-02-19,Fenerbahçe,Nottingham Forest,6.1,29,3132.0,6.0,108.0,0,0,0.0,0.0,0,4,0,0,0,0,0,8,0,1.92,25
Lorenzo Lucca,2026-02-22,Nottingham Forest,Liverpool,6.5,13,1404.0,3.0,108.0,0,0,0.0,0.01,3,6,1,0,1,0,0,8,0,2.14,25
Lorenzo Lucca,2026-02-26,Nottingham Forest,Fenerbahçe,5.9,45,4860.0,9.0,108.0,0,0,0.0,0.01,3,6,0,0,0,0,1,10,0,1.85,25
Lorenzo Lucca,2026-03-12,Nottingham Forest,FC Midtjylland,6.5,21,2268.0,4.0,108.0,0,0,0.09,0.01,1,3,0,0,0,0,1,5,0,1.76,25
Lorenzo Lucca,2026-03-19,FC Midtjylland,Nottingham Forest,6.5,120,12960.0,24.0,108.0,0,0,0.48,0.05,24,27,1,0,1,0,2,50,0,1.85,25
Lorenzo Lucca,2026-04-09,FC Porto,Nottingham Forest,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,25
Lorenzo Lucca,2026-04-16,Nottingham Forest,FC Porto,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,25
