Nom,Age,Match_Date,Home_Team,Away_Team,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches,Successful_Dribbles,kpi_explosivity
Georges Mikautadze,25,2026-01-31,Osasuna,Villarreal,6.4,75,8100.0,15.0,108.0,0,0,0.04,0.01,9,11,0,0,0,0,0,21,0.0,1.85
Georges Mikautadze,25,2026-02-09,Villarreal,Espanyol,8.7,73,7884.0,15.0,108.0,1,0,0.27,0.35,7,9,3,0,0,0,2,18,0.0,1.9
Georges Mikautadze,25,2026-02-14,Getafe,Villarreal,7.3,25,2700.0,5.0,108.0,1,0,0.42,0.0,4,7,0,0,0,0,1,13,0.0,1.85
Georges Mikautadze,25,2026-02-18,Levante UD,Villarreal,7.8,89,9612.0,18.0,108.0,1,0,0.86,0.41,17,22,1,0,0,0,2,38,0.0,1.87
Georges Mikautadze,25,2026-02-22,Villarreal,Valencia,6.2,90,9720.0,18.0,108.0,0,0,0.34,0.01,8,13,0,0,0,0,0,25,0.0,1.85
Georges Mikautadze,25,2026-02-28,FC Barcelona,Villarreal,7.2,90,9720.0,18.0,108.0,0,0,0.0,0.09,17,20,2,0,0,0,3,38,0.0,1.85
Georges Mikautadze,25,2026-03-08,Villarreal,Elche,6.6,90,9720.0,18.0,108.0,0,0,0.4,0.08,13,16,1,0,0,0,2,31,0.0,1.85
Georges Mikautadze,25,2026-03-13,Deportivo Alavés,Villarreal,6.8,83,8964.0,17.0,108.0,0,0,0.12,0.07,10,10,1,0,1,0,0,30,0.0,1.9
Georges Mikautadze,25,2026-03-20,Villarreal,Real Sociedad,7.5,89,9612.0,18.0,108.0,1,0,1.91,0.04,14,18,3,0,0,0,6,38,0.0,1.87
Georges Mikautadze,25,2026-04-06,Girona FC,Villarreal,6.5,90,9720.0,18.0,108.0,0,0,0.1,0.09,7,13,1,0,1,0,2,32,0.0,1.85
Georges Mikautadze,25,2026-04-12,Athletic Club,Villarreal,6.4,21,2268.0,4.0,108.0,0,0,0.01,0.06,7,7,1,0,0,0,1,13,0.0,1.76
Georges Mikautadze,25,2026-04-23,Real Oviedo,Villarreal,6.4,45,4860.0,9.0,108.0,0,0,0.08,0.02,14,16,1,0,0,0,1,23,0.0,1.85
Georges Mikautadze,25,2026-04-26,Villarreal,Celta Vigo,6.6,85,9180.0,17.0,108.0,0,0,0.17,0.03,11,14,0,0,0,0,1,35,0.0,1.85
Georges Mikautadze,25,2026-05-02,Villarreal,Levante UD,8.4,74,7992.0,15.0,108.0,2,0,0.92,0.01,12,16,0,0,0,0,1,31,0.0,1.88
Georges Mikautadze,25,2026-05-10,Mallorca,Villarreal,6.9,20,2160.0,4.0,108.0,0,0,0.0,0.04,4,5,1,0,0,0,1,9,0.0,1.85
