Nom,Match_Date,Home_Team,Away_Team,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches,Successful_Dribbles,kpi_explosivity
Remy Labeau Lascary,2025-12-13,Stade Rennais,Stade Brestois,6.3,20,2138.0,4.0,106.9,0,0,0.08,0.0,1,1,0,0,0,0,0,9,0,1.87
Remy Labeau Lascary,2025-12-19,Avranches,Stade Brestois,7.4,90,9660.0,19.0,107.33,1,0,0.0,0.0,18,21,0,0,1,0,4,38,0,1.97
Remy Labeau Lascary,2026-01-04,Stade Brestois,Auxerre,7.3,68,7320.0,13.0,107.65,0,0,0.16,0.48,16,19,2,0,0,0,4,31,0,1.78
Remy Labeau Lascary,2026-01-18,Olympique Lyonnais,Stade Brestois,6.4,57,6140.0,12.0,107.72,0,0,0.0,0.0,12,15,0,0,1,0,3,28,0,1.95
Remy Labeau Lascary,2026-01-25,Stade Brestois,Toulouse,6.5,83,8891.0,16.0,107.12,0,0,0.13,0.02,13,17,0,0,0,0,3,33,0,1.8
Remy Labeau Lascary,2026-02-01,Nice,Stade Brestois,6.0,70,7526.0,13.0,107.51,0,0,0.12,0.01,15,16,0,0,0,0,3,33,0,1.73
Remy Labeau Lascary,2026-02-07,Stade Brestois,Lorient,7.2,73,7837.0,15.0,107.36,1,0,0.58,0.03,13,16,1,0,1,0,4,29,0,1.91
Remy Labeau Lascary,2026-02-14,Lille,Stade Brestois,8.2,70,7509.0,15.0,107.27,1,0,0.14,0.23,8,13,3,0,1,0,2,32,0,2.0
Remy Labeau Lascary,2026-02-20,Stade Brestois,Olympique de Marseille,6.2,17,1827.0,3.0,107.47,0,0,0.0,0.0,1,1,0,0,0,0,1,7,0,1.64
Remy Labeau Lascary,2026-03-01,Metz,Stade Brestois,6.4,16,1735.0,3.0,108.44,0,0,0.0,0.0,5,6,0,0,0,0,0,13,0,1.73
Remy Labeau Lascary,2026-03-08,Stade Brestois,Le Havre,7.9,20,2209.0,4.0,110.45,0,0,0.0,0.54,9,9,2,0,0,0,4,14,0,1.81
Remy Labeau Lascary,2026-03-14,AS Monaco,Stade Brestois,6.8,23,2482.0,4.0,107.91,0,0,0.03,0.24,4,7,1,0,0,0,0,16,0,1.61
Remy Labeau Lascary,2026-03-21,Auxerre,Stade Brestois,6.4,90,9555.0,17.0,106.17,0,0,0.65,0.07,7,9,0,0,0,0,1,22,0,1.78
Remy Labeau Lascary,2026-04-04,Stade Brestois,Stade Rennais,7.0,90,9630.0,20.0,107.0,1,0,0.54,0.01,13,17,1,0,2,0,2,37,0,2.08
Remy Labeau Lascary,2026-04-19,Nantes,Stade Brestois,6.2,90,9576.0,17.0,106.4,0,0,0.0,0.05,10,12,0,0,0,0,1,27,0,1.78
