Nom,Match_Date,Home_Team,Away_Team,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches,Successful_Dribbles,kpi_explosivity,Age
Bart Verbruggen,2026-01-24,Fulham,Brighton & Hove Albion,5.7,90,9720.0,18.0,108.0,0,0,0.0,0.0,27,43,0,0,0,0,8,49,0,1.85,23
Bart Verbruggen,2026-01-31,Brighton & Hove Albion,Everton,7.1,90,9720.0,18.0,108.0,0,0,0.0,0.03,28,40,0,0,0,0,7,46,0,1.85,23
Bart Verbruggen,2026-02-08,Brighton & Hove Albion,Crystal Palace,6.8,90,9720.0,18.0,108.0,0,0,0.0,0.0,32,40,0,0,0,0,8,51,0,1.85,23
Bart Verbruggen,2026-02-11,Aston Villa,Brighton & Hove Albion,6.6,90,9720.0,18.0,108.0,0,0,0.0,0.0,30,40,0,0,0,0,9,42,0,1.85,23
Bart Verbruggen,2026-02-14,Liverpool,Brighton & Hove Albion,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,23
Bart Verbruggen,2026-02-21,Brentford,Brighton & Hove Albion,8.1,90,9720.0,18.0,108.0,0,0,0.0,0.01,28,44,0,0,0,0,11,54,0,1.85,23
Bart Verbruggen,2026-03-01,Brighton & Hove Albion,Nottingham Forest,6.7,90,9720.0,18.0,108.0,0,0,0.0,0.0,32,44,0,0,0,0,7,50,0,1.85,23
Bart Verbruggen,2026-03-04,Brighton & Hove Albion,Arsenal,5.6,90,9720.0,18.0,108.0,0,0,0.0,0.0,28,40,0,0,0,0,5,44,0,1.85,23
Bart Verbruggen,2026-03-14,Sunderland,Brighton & Hove Albion,7.5,90,9720.0,18.0,108.0,0,0,0.0,0.0,27,44,0,0,0,0,9,49,0,1.85,23
Bart Verbruggen,2026-03-21,Brighton & Hove Albion,Liverpool,7.4,90,9720.0,18.0,108.0,0,0,0.0,0.0,30,43,0,0,0,0,11,57,0,1.85,23
Bart Verbruggen,2026-03-27,Netherlands,Norway,6.9,90,9720.0,18.0,108.0,0,0,0.0,0.0,27,33,0,0,0,0,5,37,0,1.85,23
Bart Verbruggen,2026-03-31,Netherlands,Ecuador,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,23
Bart Verbruggen,2026-04-11,Burnley,Brighton & Hove Albion,8.8,90,9720.0,18.0,108.0,0,0,0.0,0.0,41,46,0,0,0,0,7,52,0,1.85,23
Bart Verbruggen,2026-04-18,Tottenham Hotspur,Brighton & Hove Albion,6.3,90,9720.0,18.0,108.0,0,0,0.0,0.0,25,34,0,0,0,0,9,47,0,1.85,23
Bart Verbruggen,2026-04-21,Brighton & Hove Albion,Chelsea,7.0,90,9720.0,18.0,108.0,0,0,0.0,0.01,54,69,0,0,0,0,8,73,0,1.85,23
