Nom,Match_Date,Home_Team,Away_Team,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches,Successful_Dribbles,kpi_explosivity
Dani Carvajal,2026-02-17,Benfica,Real Madrid,,1,113.0,0.0,113.0,0,0,0.0,0.0,1,1,0,0,0,0,0,2,0,0.0
Dani Carvajal,2026-02-21,Osasuna,Real Madrid,6.7,64,6980.0,12.0,109.06,0,0,0.0,0.35,40,40,1,0,0,0,3,53,0,1.72
Dani Carvajal,2026-02-25,Real Madrid,Benfica,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0
Dani Carvajal,2026-03-02,Real Madrid,Getafe,7.3,35,3830.0,8.0,109.43,0,0,0.0,0.55,19,19,1,0,1,0,2,31,0,2.09
Dani Carvajal,2026-03-06,Celta Vigo,Real Madrid,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0
Dani Carvajal,2026-03-11,Real Madrid,Manchester City,6.8,11,1201.0,2.0,109.18,0,0,0.0,0.0,3,3,0,0,0,0,2,5,0,1.67
Dani Carvajal,2026-03-14,Real Madrid,Elche,6.8,90,9731.0,19.0,108.12,0,0,0.06,0.01,35,37,1,0,1,0,4,55,0,1.95
Dani Carvajal,2026-03-17,Manchester City,Real Madrid,6.8,12,1298.0,2.0,108.17,0,0,0.0,0.02,6,6,0,0,0,0,0,9,0,1.54
Dani Carvajal,2026-03-22,Real Madrid,Atlético Madrid,6.5,64,6888.0,12.0,107.62,0,0,0.11,0.09,28,30,2,0,0,0,1,37,0,1.74
Dani Carvajal,2026-04-04,Mallorca,Real Madrid,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0
Dani Carvajal,2026-04-07,Real Madrid,FC Bayern München,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0
Dani Carvajal,2026-04-10,Real Madrid,Girona FC,6.4,90,9718.0,17.0,107.98,0,0,0.03,0.05,40,42,1,0,0,0,3,55,0,1.75
Dani Carvajal,2026-04-15,FC Bayern München,Real Madrid,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0
Dani Carvajal,2026-04-21,Real Madrid,Deportivo Alavés,6.3,27,2919.0,5.0,108.11,0,0,0.0,0.0,14,15,0,0,0,0,1,17,0,1.71
Dani Carvajal,2026-04-24,Real Betis,Real Madrid,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0
