Nom,Match_Date,Home_Team,Away_Team,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches,Successful_Dribbles,kpi_explosivity
Ayoze Pérez,2025-12-21,Villarreal,FC Barcelona,6.7,64,6812.0,12.0,106.44,0,0,0.28,0.01,8,11,0,0,0,0,1,19,0.0,1.76
Ayoze Pérez,2026-01-03,Elche,Villarreal,6.1,67,7173.0,13.0,107.06,0,0,0.53,0.04,10,14,1,0,0,0,2,27,0.0,1.81
Ayoze Pérez,2026-01-10,Villarreal,Deportivo Alavés,6.5,45,4826.0,9.0,107.24,0,0,0.0,0.01,5,9,0,0,0,0,2,18,0.0,1.86
Ayoze Pérez,2026-01-17,Real Betis,Villarreal,6.7,15,1609.0,3.0,107.27,0,0,0.0,0.0,1,2,0,0,0,0,0,8,0.0,1.86
Ayoze Pérez,2026-01-20,Villarreal,AFC Ajax,6.9,72,7678.0,14.0,106.64,0,0,0.07,0.3,11,15,4,0,0,0,1,25,0.0,1.82
Ayoze Pérez,2026-01-24,Villarreal,Real Madrid,6.9,13,1407.0,2.0,108.23,0,0,0.0,0.03,5,5,1,0,0,0,0,10,0.0,1.42
Ayoze Pérez,2026-02-09,Villarreal,Espanyol,6.8,26,2793.0,5.0,107.42,0,0,0.0,0.02,7,8,1,0,0,0,0,15,0.0,1.79
Ayoze Pérez,2026-02-14,Getafe,Villarreal,6.6,45,4780.0,9.0,106.22,0,0,0.0,0.0,3,4,0,0,0,0,1,10,0.0,1.88
Ayoze Pérez,2026-02-18,Levante UD,Villarreal,5.9,71,7547.0,14.0,106.3,0,0,0.26,0.01,7,9,0,0,0,0,0,22,0.0,1.86
Ayoze Pérez,2026-02-22,Villarreal,Valencia,6.7,70,7514.0,16.0,107.34,0,0,0.11,0.05,14,18,1,0,2,0,2,33,0.0,2.13
Ayoze Pérez,2026-02-28,FC Barcelona,Villarreal,5.9,67,7144.0,14.0,106.63,0,0,0.61,0.01,7,12,0,0,1,0,1,23,0.0,1.96
Ayoze Pérez,2026-04-06,Girona FC,Villarreal,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0
Ayoze Pérez,2026-04-12,Athletic Club,Villarreal,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0
Ayoze Pérez,2026-04-23,Real Oviedo,Villarreal,6.4,27,2915.0,5.0,107.96,0,0,0.11,0.05,6,8,1,0,0,0,1,16,0.0,1.72
Ayoze Pérez,2026-04-26,Villarreal,Celta Vigo,6.4,10,1063.0,2.0,106.3,0,0,0.0,0.01,2,2,0,0,0,0,0,3,0.0,1.88
