Nom,Match_Date,Home_Team,Away_Team,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches,Successful_Dribbles,kpi_explosivity
Rodrigo Marina,2026-01-31,Atlético Sanluqueño,Betis Deportivo,7.9,89,9612.0,18.0,108.0,1,0,0.47,0.56,11,13,1,0,0,0,6,37,0,1.87
Rodrigo Marina,2026-02-08,Atlético Madrid,Real Betis,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0
Rodrigo Marina,2026-02-15,Mallorca,Real Betis,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0
Rodrigo Marina,2026-02-28,AD Alcorcón,Betis Deportivo,6.8,53,5724.0,11.0,108.0,0,0,1.04,0.0,9,11,0,0,0,0,1,22,0,1.92
Rodrigo Marina,2026-03-06,Betis Deportivo,Sevilla Atlético,7.0,90,9720.0,18.0,108.0,0,0,0.6,0.0,22,22,0,0,1,0,4,34,0,1.85
Rodrigo Marina,2026-03-14,CE Europa,Betis Deportivo,7.1,90,9720.0,18.0,108.0,0,0,0.33,0.0,13,19,0,0,0,0,3,30,0,1.85
Rodrigo Marina,2026-03-20,Betis Deportivo,Hércules CF,7.5,90,9720.0,18.0,108.0,1,0,0.69,0.0,13,18,0,0,0,0,1,40,0,1.85
Rodrigo Marina,2026-03-28,Betis Deportivo,CD Teruel,7.1,90,9720.0,18.0,108.0,1,0,0.37,0.0,11,15,0,0,0,0,2,34,0,1.85
Rodrigo Marina,2026-04-05,CE Sabadell,Betis Deportivo,6.2,90,9720.0,18.0,108.0,0,0,0.4,0.0,18,25,0,0,2,0,7,51,0,1.85
Rodrigo Marina,2026-04-11,Betis Deportivo,CD Eldense,6.5,90,9720.0,18.0,108.0,0,0,0.2,0.0,9,10,0,0,0,0,1,22,0,1.85
Rodrigo Marina,2026-04-19,Juventud Torremolinos CF,Betis Deportivo,7.3,90,9720.0,18.0,108.0,1,0,0.3,0.0,19,20,0,0,0,0,2,37,0,1.85
Rodrigo Marina,2026-04-24,Atlético Madrileño,Betis Deportivo,7.0,85,9180.0,17.0,108.0,0,0,0.0,0.01,12,15,1,0,0,0,2,35,0,1.85
