Nom,Match_Date,Home_Team,Away_Team,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches,Successful_Dribbles,kpi_explosivity,Age
Marc Bartra,2026-02-08,Atlético Madrid,Real Betis,6.6,9,972.0,2.0,108.0,0,0,0.0,0.0,0,1,0,0,0,0,0,1,0,2.06,35
Marc Bartra,2026-02-15,Mallorca,Real Betis,6.3,45,4860.0,9.0,108.0,0,0,0.0,0.0,12,17,0,0,1,0,1,23,0,1.85,35
Marc Bartra,2026-02-21,Real Betis,Rayo Vallecano,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,35
Marc Bartra,2026-03-01,Real Betis,Sevilla,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,35
Marc Bartra,2026-03-08,Getafe,Real Betis,6.8,90,9720.0,18.0,108.0,0,0,0.17,0.01,77,83,0,0,0,0,3,104,0,1.85,35
Marc Bartra,2026-03-12,Panathinaikos FC,Real Betis,6.8,8,864.0,2.0,108.0,0,0,0.0,0.0,6,7,0,0,0,0,0,9,0,2.31,35
Marc Bartra,2026-03-15,Real Betis,Celta Vigo,6.8,90,9720.0,18.0,108.0,0,0,0.13,0.04,46,52,1,0,1,0,4,67,0,1.85,35
Marc Bartra,2026-03-19,Real Betis,Panathinaikos FC,7.5,90,9720.0,18.0,108.0,0,0,0.0,0.01,74,82,0,0,4,0,5,101,0,1.85,35
Marc Bartra,2026-03-22,Athletic Club,Real Betis,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,35
Marc Bartra,2026-04-04,Real Betis,Espanyol,7.3,90,9720.0,18.0,108.0,0,0,0.01,0.01,89,100,0,0,1,0,4,115,0,1.85,35
Marc Bartra,2026-04-08,Sporting Braga,Real Betis,7.3,90,9720.0,18.0,108.0,0,0,0.08,0.08,51,57,1,0,1,0,7,82,0,1.85,35
Marc Bartra,2026-04-12,Osasuna,Real Betis,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,35
Marc Bartra,2026-04-16,Real Betis,Sporting Braga,5.2,90,9720.0,18.0,108.0,0,0,0.0,0.02,46,58,0,0,1,0,1,73,0,1.85,35
Marc Bartra,2026-04-21,Girona FC,Real Betis,6.7,90,9720.0,18.0,108.0,0,0,0.21,0.0,48,55,0,0,1,0,1,67,0,1.85,35
Marc Bartra,2026-04-24,Real Betis,Real Madrid,6.6,32,3456.0,6.0,108.0,0,0,0.0,0.0,11,12,0,0,0,0,0,19,0,1.74,35
