Nom,Age,Match_Date,Home_Team,Away_Team,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches,Successful_Dribbles,kpi_explosivity
Maxi Oyedele,21,2025-08-17,Metz,RC Strasbourg,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0
Maxi Oyedele,21,2025-08-21,RC Strasbourg,Brøndby IF,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0
Maxi Oyedele,21,2025-08-28,Brøndby IF,RC Strasbourg,6.6,23,2484.0,5.0,108.0,0,0,0.0,0.0,8,13,0,0,0,0,3,17,0.0,2.01
Maxi Oyedele,21,2025-08-31,AS Monaco,RC Strasbourg,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0
Maxi Oyedele,21,2026-02-27,RC Strasbourg,RC Lens,,1,108.0,0.0,108.0,0,0,0.0,0.0,3,3,0,0,0,0,0,3,0.0,0.0
Maxi Oyedele,21,2026-03-03,RC Strasbourg,Stade de Reims,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0
Maxi Oyedele,21,2026-03-07,Auxerre,RC Strasbourg,6.7,12,1296.0,2.0,108.0,0,0,0.0,0.0,11,12,0,0,1,0,1,16,0.0,1.54
Maxi Oyedele,21,2026-03-19,RC Strasbourg,HNK Rijeka,6.7,17,1836.0,3.0,108.0,0,0,0.0,0.0,10,10,0,0,0,0,1,14,0.0,1.63
Maxi Oyedele,21,2026-03-22,Nantes,RC Strasbourg,7.4,62,6696.0,12.0,108.0,1,0,0.1,0.01,42,48,0,0,2,0,2,62,0.0,1.79
Maxi Oyedele,21,2026-04-04,RC Strasbourg,Nice,7.0,90,9720.0,18.0,108.0,0,0,0.0,0.01,63,66,0,0,1,0,5,75,0.0,1.85
Maxi Oyedele,21,2026-04-09,1. FSV Mainz 05,RC Strasbourg,6.5,64,6912.0,13.0,108.0,0,0,0.0,0.02,49,54,0,0,0,0,5,60,0.0,1.88
Maxi Oyedele,21,2026-04-16,RC Strasbourg,1. FSV Mainz 05,6.6,8,864.0,2.0,108.0,0,0,0.0,0.0,0,0,0,0,0,0,1,3,0.0,2.31
Maxi Oyedele,21,2026-04-19,RC Strasbourg,Stade Rennais,6.6,57,6156.0,11.0,108.0,0,0,0.0,0.01,24,27,0,0,0,0,4,33,0.0,1.79
Maxi Oyedele,21,2026-04-22,RC Strasbourg,Nice,6.7,72,7776.0,14.0,108.0,0,0,0.0,0.0,54,59,0,0,2,0,4,66,0.0,1.8
Maxi Oyedele,21,2026-04-26,Lorient,RC Strasbourg,6.0,90,9720.0,18.0,108.0,0,0,0.01,0.03,44,48,1,0,1,0,3,60,0.0,1.85
Maxi Oyedele,21,2026-04-30,Rayo Vallecano,RC Strasbourg,,1,,,0.0,0,0,0.0,0.0,2,2,0,0,0,0,0,5,,
Maxi Oyedele,21,2026-05-03,RC Strasbourg,Toulouse,7.0,90,,,0.0,0,0,0.0,0.02,50,56,0,0,0,0,4,75,,
Maxi Oyedele,21,2026-05-07,RC Strasbourg,Rayo Vallecano,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,,
Maxi Oyedele,21,2026-05-10,Angers,RC Strasbourg,6.6,45,,,0.0,0,0,0.0,0.01,25,32,0,0,0,0,3,41,,
Maxi Oyedele,21,2026-05-13,Stade Brestois,RC Strasbourg,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,,
