Nom,Match_Date,Home_Team,Away_Team,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches,Successful_Dribbles,kpi_explosivity,Age
Ollie Watkins,2026-02-11,Aston Villa,Brighton & Hove Albion,6.2,74,7992.0,15.0,108.0,0,0,0.04,0.02,10,13,0,0,0,0,0,18,0,1.88,30
Ollie Watkins,2026-02-14,Aston Villa,Newcastle United,6.3,25,2700.0,5.0,108.0,0,0,0.0,0.0,7,11,0,0,1,0,2,14,0,1.85,30
Ollie Watkins,2026-02-21,Aston Villa,Leeds United,6.7,90,9720.0,18.0,108.0,0,0,0.25,0.04,12,17,2,0,0,0,2,30,0,1.85,30
Ollie Watkins,2026-02-27,Wolverhampton,Aston Villa,6.2,86,9288.0,17.0,108.0,0,0,0.08,0.01,11,15,0,0,1,0,1,23,0,1.83,30
Ollie Watkins,2026-03-04,Aston Villa,Chelsea,6.6,71,7668.0,14.0,108.0,0,0,0.2,0.0,6,8,0,0,1,0,1,17,0,1.83,30
Ollie Watkins,2026-03-12,Lille,Aston Villa,7.4,77,8316.0,15.0,108.0,1,0,0.05,0.01,5,10,0,0,0,0,1,20,0,1.8,30
Ollie Watkins,2026-03-15,Manchester United,Aston Villa,6.3,60,6480.0,12.0,108.0,0,0,0.0,0.01,6,8,0,0,0,0,0,18,0,1.85,30
Ollie Watkins,2026-03-19,Aston Villa,Lille,7.3,34,3672.0,7.0,108.0,0,0,0.12,0.18,3,10,1,0,0,0,3,19,0,1.91,30
Ollie Watkins,2026-03-22,Aston Villa,West Ham United,7.3,87,9396.0,17.0,108.0,1,0,0.64,0.04,15,17,1,0,0,0,2,33,0,1.81,30
Ollie Watkins,2026-04-09,Bologna,Aston Villa,8.5,90,9720.0,18.0,108.0,2,0,0.99,0.02,17,21,2,0,0,0,2,41,0,1.85,30
Ollie Watkins,2026-04-12,Nottingham Forest,Aston Villa,6.0,87,9396.0,17.0,108.0,0,0,0.26,0.0,10,15,1,0,0,0,1,26,0,1.81,30
Ollie Watkins,2026-04-16,Aston Villa,Bologna,7.4,64,6912.0,13.0,108.0,1,0,0.98,0.02,11,12,1,0,0,0,2,19,0,1.88,30
Ollie Watkins,2026-04-19,Aston Villa,Sunderland,8.7,80,8640.0,16.0,108.0,2,0,1.22,0.06,8,12,3,0,0,0,3,28,0,1.85,30
Ollie Watkins,2026-04-25,Fulham,Aston Villa,6.4,80,8640.0,16.0,108.0,0,0,0.39,0.02,6,7,1,0,0,0,1,16,0,1.85,30
