Nom,Match_Date,Home_Team,Away_Team,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches,Successful_Dribbles,kpi_explosivity
Nuno Mendes,2026-02-17,AS Monaco,Paris Saint-Germain,6.4,90,10058.0,17.0,111.76,0,0,0.02,0.16,75,86,2,0,0,0,9,118,0.0,1.69
Nuno Mendes,2026-02-21,Paris Saint-Germain,Metz,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0
Nuno Mendes,2026-02-25,Paris Saint-Germain,AS Monaco,7.6,80,8794.0,18.0,109.92,0,0,0.04,0.05,52,54,1,0,2,0,3,85,0.0,2.05
Nuno Mendes,2026-02-28,Le Havre,Paris Saint-Germain,6.6,29,3163.0,6.0,109.07,0,0,0.61,0.05,14,16,0,0,0,0,0,28,0.0,1.9
Nuno Mendes,2026-03-06,Paris Saint-Germain,AS Monaco,7.2,90,10004.0,19.0,111.16,0,0,0.16,0.25,70,83,1,0,1,0,7,111,0.0,1.9
Nuno Mendes,2026-03-11,Paris Saint-Germain,Chelsea,6.3,90,9794.0,19.0,108.82,0,0,0.0,0.02,46,55,0,0,1,0,5,67,0.0,1.94
Nuno Mendes,2026-03-17,Chelsea,Paris Saint-Germain,7.5,66,7265.0,15.0,110.08,0,0,0.0,0.01,38,43,0,0,2,0,6,62,0.0,2.06
Nuno Mendes,2026-03-21,Nice,Paris Saint-Germain,7.6,76,8219.0,15.0,108.14,1,0,0.79,0.13,37,40,3,0,0,0,2,51,0.0,1.83
Nuno Mendes,2026-03-29,Mexico,Portugal,6.4,45,4880.0,9.0,108.44,0,0,0.0,0.0,17,18,0,0,0,0,2,31,0.0,1.84
Nuno Mendes,2026-04-01,USA,Portugal,7.0,45,4939.0,9.0,109.76,0,0,0.0,0.0,27,34,0,0,0,0,2,45,0.0,1.82
Nuno Mendes,2026-04-03,Paris Saint-Germain,Toulouse,6.9,22,2415.0,4.0,109.77,0,0,0.0,0.01,13,15,1,0,0,0,1,22,0.0,1.66
Nuno Mendes,2026-04-08,Paris Saint-Germain,Liverpool,7.7,90,9899.0,20.0,109.99,0,0,0.0,0.22,61,67,3,0,2,0,5,92,0.0,2.02
Nuno Mendes,2026-04-14,Liverpool,Paris Saint-Germain,7.1,38,4187.0,7.0,110.18,0,0,0.0,0.0,24,27,0,0,0,0,3,38,0.0,1.67
Nuno Mendes,2026-04-25,Angers,Paris Saint-Germain,7.2,18,1970.0,3.0,109.44,0,0,0.04,0.0,9,9,0,0,0,0,0,19,0.0,1.52
Nuno Mendes,2026-04-28,Paris Saint-Germain,FC Bayern München,5.6,84,9126.0,19.0,108.64,0,0,0.02,0.0,28,35,0,0,2,0,5,58,0.0,2.08
