Nom,Age,Match_Date,Home_Team,Away_Team,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches,Successful_Dribbles,kpi_explosivity
Aymeric Laporte,31,2026-02-15,Real Oviedo,Athletic Club,6.7,90,9720.0,18.0,108.0,0,0,0.0,0.01,40,45,1,0,1,0,4,60,0.0,1.85
Aymeric Laporte,31,2026-02-20,Athletic Club,Elche,7.2,90,9720.0,18.0,108.0,0,0,0.08,0.06,30,38,1,0,3,0,8,59,0.0,1.85
Aymeric Laporte,31,2026-02-28,Rayo Vallecano,Athletic Club,6.6,90,9720.0,18.0,108.0,0,0,0.27,0.0,23,32,0,0,0,0,3,40,0.0,1.85
Aymeric Laporte,31,2026-03-04,Real Sociedad,Athletic Club,7.5,90,9720.0,18.0,108.0,0,0,0.0,0.0,53,62,0,0,0,0,2,77,0.0,1.85
Aymeric Laporte,31,2026-03-07,Athletic Club,FC Barcelona,6.6,90,9720.0,18.0,108.0,0,0,0.0,0.0,27,32,0,0,1,0,3,42,0.0,1.85
Aymeric Laporte,31,2026-03-14,Girona FC,Athletic Club,6.5,90,9720.0,18.0,108.0,0,0,0.81,0.02,61,62,3,0,1,0,2,73,0.0,1.85
Aymeric Laporte,31,2026-03-22,Athletic Club,Real Betis,7.0,90,9720.0,18.0,108.0,0,0,0.11,0.01,32,34,0,0,0,0,7,46,0.0,1.85
Aymeric Laporte,31,2026-03-27,Spain,Serbia,7.6,90,9720.0,18.0,108.0,0,0,0.0,0.0,103,107,0,0,1,0,2,112,0.0,1.85
Aymeric Laporte,31,2026-03-31,Spain,Egypt,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0
Aymeric Laporte,31,2026-04-05,Getafe,Athletic Club,6.8,90,9720.0,18.0,108.0,0,0,0.0,0.05,83,91,0,0,0,0,2,98,0.0,1.85
Aymeric Laporte,31,2026-04-12,Athletic Club,Villarreal,6.4,90,9720.0,18.0,108.0,0,0,0.05,0.01,69,76,0,0,1,0,7,84,0.0,1.85
Aymeric Laporte,31,2026-04-21,Athletic Club,Osasuna,7.3,75,8100.0,15.0,108.0,0,0,0.0,0.0,41,44,0,0,0,0,1,49,0.0,1.85
Aymeric Laporte,31,2026-04-25,Atlético Madrid,Athletic Club,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0
Aymeric Laporte,31,2026-05-02,Deportivo Alavés,Athletic Club,6.7,90,9720.0,18.0,108.0,0,0,0.0,0.01,55,63,0,0,2,0,4,73,0.0,1.85
Aymeric Laporte,31,2026-05-10,Athletic Club,Valencia,6.9,45,4860.0,9.0,108.0,0,0,0.0,0.0,23,26,0,0,1,0,0,35,0.0,1.85
Aymeric Laporte,31,2026-05-13,Espanyol,Athletic Club,6.5,90,,,0.0,0,0,0.01,0.0,18,26,0,0,1,0,1,48,,
