Nom,Match_Date,Home_Team,Away_Team,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches,Successful_Dribbles,kpi_explosivity,Age
Yassir Zabiri,2025-12-22,Benfica,Famalicão,6.4,90,9720.0,18.0,108.0,0,0,0.02,0.01,8,8,0,0,0,0,0,22,0,1.85,21
Yassir Zabiri,2025-12-27,Famalicão,CF Estrela Amadora,7.3,79,8532.0,16.0,108.0,0,0,0.17,0.19,10,12,1,0,0,0,1,25,0,1.88,21
Yassir Zabiri,2026-01-04,FC Alverca,Famalicão,6.3,77,8316.0,15.0,108.0,0,0,0.15,0.03,5,7,2,0,0,0,0,16,0,1.8,21
Yassir Zabiri,2026-01-18,Santa Clara,Famalicão,6.4,23,2484.0,5.0,108.0,0,0,0.03,0.0,2,5,0,0,1,0,0,11,0,2.01,21
Yassir Zabiri,2026-02-22,Auxerre,Stade Rennais,6.7,12,1296.0,2.0,108.0,0,0,0.0,0.0,1,1,0,0,0,0,1,6,0,1.54,21
Yassir Zabiri,2026-02-28,Stade Rennais,Toulouse,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,21
Yassir Zabiri,2026-03-08,Nice,Stade Rennais,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,21
Yassir Zabiri,2026-03-15,Stade Rennais,Lille,6.4,9,972.0,2.0,108.0,0,0,0.0,0.01,4,5,0,0,0,0,0,7,0,2.06,21
Yassir Zabiri,2026-03-22,Stade Rennais,Metz,6.4,5,540.0,1.0,108.0,0,0,0.08,0.0,2,2,0,0,0,0,0,5,0,1.85,21
Yassir Zabiri,2026-03-31,Morocco,Paraguay,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,21
Yassir Zabiri,2026-04-04,Stade Brestois,Stade Rennais,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,21
Yassir Zabiri,2026-04-11,Stade Rennais,Angers,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,21
Yassir Zabiri,2026-04-19,RC Strasbourg,Stade Rennais,6.6,4,432.0,1.0,108.0,0,0,0.49,0.0,2,2,0,0,0,0,1,8,0,2.31,21
Yassir Zabiri,2026-04-26,Stade Rennais,Nantes,6.3,9,972.0,2.0,108.0,0,0,0.16,0.01,2,2,0,0,0,0,0,8,0,2.06,21
