Nom,Match_Date,Home_Team,Away_Team,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches,Successful_Dribbles,kpi_explosivity
Tiago Santos,2026-02-01,Olympique Lyonnais,Lille,6.0,85,9244.0,19.0,108.75,0,0,0.0,0.01,32,37,0,0,2,0,6,58,0,2.06
Tiago Santos,2026-02-06,Metz,Lille,7.1,82,8778.0,16.0,107.05,0,0,0.0,0.07,17,18,1,0,0,0,3,31,0,1.82
Tiago Santos,2026-02-14,Lille,Stade Brestois,6.9,10,1096.0,2.0,109.6,0,0,0.0,0.0,5,5,0,0,0,0,0,11,0,1.82
Tiago Santos,2026-02-19,Lille,FK Crvena zvezda,7.3,45,4943.0,10.0,109.84,0,0,0.03,0.04,23,27,0,0,1,0,1,49,0,2.02
Tiago Santos,2026-02-22,Angers,Lille,7.2,90,9765.0,19.0,108.5,0,0,0.05,0.05,30,37,0,0,1,0,3,66,0,1.95
Tiago Santos,2026-02-26,FK Crvena zvezda,Lille,7.2,95,10419.0,20.0,109.67,0,0,0.01,0.02,33,43,0,0,1,0,9,79,0,1.92
Tiago Santos,2026-03-01,Lille,Nantes,6.9,63,6976.0,12.0,110.73,0,0,0.03,0.03,43,52,0,0,0,0,4,74,0,1.72
Tiago Santos,2026-03-08,Lille,Lorient,6.7,73,7980.0,17.0,109.32,0,0,0.25,0.05,39,43,1,0,2,0,1,72,0,2.13
Tiago Santos,2026-03-12,Lille,Aston Villa,6.9,66,7131.0,13.0,108.05,0,0,0.0,0.06,18,22,0,0,0,0,2,42,0,1.82
Tiago Santos,2026-03-15,Stade Rennais,Lille,6.7,13,1403.0,2.0,107.92,0,0,0.05,0.0,0,1,0,0,0,0,1,6,0,1.43
Tiago Santos,2026-03-19,Aston Villa,Lille,6.2,9,983.0,2.0,109.22,0,0,0.0,0.0,3,4,0,0,0,0,1,6,0,2.03
Tiago Santos,2026-04-04,Lille,RC Lens,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0
Tiago Santos,2026-04-12,Toulouse,Lille,6.6,8,890.0,3.0,111.25,0,0,0.0,0.0,5,6,0,0,1,0,1,9,0,3.37
Tiago Santos,2026-04-18,Lille,Nice,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0
Tiago Santos,2026-04-26,Paris FC,Lille,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0
