Nom,Age,Match_Date,Home_Team,Away_Team,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches,Successful_Dribbles,kpi_explosivity
Martim Neto,23,2026-01-14,Real Betis,Elche,6.4,69,7452.0,14.0,108.0,0,0,0.0,0.0,35,41,0,0,0,0,2,54,0.0,1.88
Martim Neto,23,2026-01-19,Elche,Sevilla,7.2,67,7236.0,13.0,108.0,0,0,0.0,0.2,15,17,2,0,0,0,3,27,0.0,1.8
Martim Neto,23,2026-01-23,Levante UD,Elche,6.7,62,6696.0,12.0,108.0,0,0,0.0,0.2,16,21,1,0,1,0,1,31,0.0,1.79
Martim Neto,23,2026-01-31,Elche,FC Barcelona,6.7,30,3240.0,6.0,108.0,0,0,0.0,0.0,9,10,1,0,0,0,1,18,0.0,1.85
Martim Neto,23,2026-02-07,Real Sociedad,Elche,6.0,55,5940.0,11.0,108.0,0,0,0.0,0.02,19,21,2,0,0,0,2,30,0.0,1.85
Martim Neto,23,2026-02-13,Elche,Osasuna,6.5,10,1080.0,2.0,108.0,0,0,0.0,0.0,1,3,0,0,0,0,0,4,0.0,1.85
Martim Neto,23,2026-02-20,Athletic Club,Elche,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0
Martim Neto,23,2026-03-01,Elche,Espanyol,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0
Martim Neto,23,2026-03-08,Villarreal,Elche,7.6,31,3348.0,6.0,108.0,0,0,0.0,0.68,14,20,1,0,0,0,1,26,0.0,1.79
Martim Neto,23,2026-03-14,Real Madrid,Elche,6.9,74,7992.0,15.0,108.0,0,0,0.0,0.11,20,23,2,0,0,0,0,34,0.0,1.88
Martim Neto,23,2026-04-03,Rayo Vallecano,Elche,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0
Martim Neto,23,2026-04-11,Elche,Valencia,6.9,72,7776.0,14.0,108.0,0,0,0.0,0.08,24,28,1,0,0,0,1,37,0.0,1.8
Martim Neto,23,2026-04-22,Elche,Atlético Madrid,6.8,67,7236.0,13.0,108.0,0,0,0.0,0.24,28,35,1,0,0,0,3,49,0.0,1.8
Martim Neto,23,2026-04-26,Real Oviedo,Elche,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0
Martim Neto,23,2026-05-03,Celta Vigo,Elche,6.5,32,,,0.0,0,0,0.0,0.01,18,18,0,0,0,0,0,25,,
Martim Neto,23,2026-05-09,Elche,Deportivo Alavés,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,,
Martim Neto,23,2026-05-12,Real Betis,Elche,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,,
